gene_anno,DFB_A,DFB_B,Fe_A,Fe_B
scaffold_4477_c1_10_ExbD-family,0.004475599,0.005335266,0.007677207,0.007591921
scaffold_4477_c1_12_ExbB-family,0.006868801,0.008503719,0.011907122,0.012814078
scaffold_4477_c1_9_ExbD-family,0.002687792,0.004758604,0.006447973,0.007157332
scaffold_448282_c1_1_PF04773_FecR,4.56E-05,0.000194278,6.92E-05,9.74E-05
scaffold_448328_c1_3_ExbB-family,0.000129872,0.000186559,0.000516582,0.00017321
scaffold_4492786_c1_1_PF04773_FecR,0.000250788,0.000128089,0.00027361,0.000240821
scaffold_44996_c1_3_PF01475-Iron_dependent_repressor-fur_family,7.47E-05,0.000190818,0.000226447,0.000132873
scaffold_450304_c1_3_ExbB-family,9.70E-05,0.000268276,8.82E-05,0.00017244
scaffold_450603_c1_1_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000505059,0.000451426,0.000137755,0.000323325
scaffold_450915_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,4.98E-05,0.000127212,0.000135868,7.97E-05
scaffold_45092_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000104645,0,9.51E-05,5.58E-05
scaffold_4513151_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000189726,8.08E-05,0.000143745,0.000269906
scaffold_4515643_c1_1_PF00210-Ferritin_like_domain,0.001114816,0.001762399,0.010039041,0.013565492
scaffold_452383_c1_1_ExbB-family,0,4.18E-05,0.000238279,0
scaffold_4526273_c1_1_PF01475-Iron_dependent_repressor-fur_family,6.11E-05,3.90E-05,0.000166695,0.000260834
scaffold_45312_c1_3_FeoB-family-iron-transporter,0.000109562,9.33E-05,0.000189735,0.000100198
scaffold_455039_c1_1_ExbB-family,0.001317545,0.001031832,0.000159716,0.000168691
scaffold_45531_c1_5_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000243443,0.000310845,2.77E-05,0.000259742
scaffold_4559099_c1_1_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000553369,0.001009401,0.000886425,0.00064665
scaffold_4566724_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000410564,0.000149782,0.000186636,0.000187737
scaffold_457445_c1_2_ExbB-family,0.000420209,0.00030955,0.000117551,0.000293148
scaffold_4577723_c1_1_PF00210-Ferritin_like_domain,0.000864604,0.004740655,0.002774372,0.003038803
scaffold_458417_c1_3_ExbB-family,0.000210372,0.000345365,8.20E-05,3.21E-05
scaffold_458505_c1_3_PF01475-Iron_dependent_repressor-fur_family,0.000159259,6.78E-05,0.000289588,0.000113282
scaffold_4597818_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000178007,6.49E-05,0.000300557,0
scaffold_46037_c1_1_ExbD-family,9.15E-05,0.000233622,0.000623797,0.000170813
scaffold_46037_c1_2_ExbD-family,5.40E-05,2.30E-05,0.000523743,0.000480186
scaffold_46037_c1_4_ExbB-family,0.000155292,0.000479196,0.00111773,0.000400417
scaffold_461_c1_3_ExbB-family,0.002418645,0.005744665,0.002521882,0.005955196
scaffold_461_c1_4_ExbD-family,0.003767466,0.006462894,0.00369333,0.006798565
scaffold_461_c1_5_ExbD-family,0.001523109,0.002819981,0.001869433,0.003920528
scaffold_461_c1_6_TonB-family,0.000217702,0.000236795,0.000263904,0.00044735
scaffold_46135_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000157129,0.000214965,8.16E-05,0.00011975
scaffold_4621245_c1_2_PF01475-Iron_dependent_repressor-fur_family,5.91E-05,0.000679499,0.000376307,6.31E-05
scaffold_46273_c1_4_TonB-family,0.000206811,0.000572153,0.000250702,3.68E-05
scaffold_46273_c1_5_ExbD-family,0.000618966,0.000724478,0.000867565,0.000770477
scaffold_46273_c1_6_ExbB-family,0.002069,0.002882013,0.002821608,0.002441662
scaffold_463487_c1_1_PF00210-Ferritin_like_domain,4.57E-05,0.000262825,0.000207932,0.000146411
scaffold_46404_c1_2_TonB-family,0.000104897,0.000334849,0.000572214,0.000559601
scaffold_46404_c1_3_ExbD-family,0.000610495,0.000711738,0.00031372,0.000198243
scaffold_46404_c1_4_ExbD-family,0.000519489,0.000558586,0.000720885,0.000233377
scaffold_46404_c1_5_ExbB-family,0.000576067,0.000919454,0.000523743,0.00074909
scaffold_464123_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000236515,0.000151,9.41E-05,0.000205035
scaffold_4644_c1_3_PF04773_FecR,0.000736792,0.000515916,0.000918368,0.001217224
scaffold_4662827_c1_1_PF00210-Ferritin_like_domain,0.003021817,0.007913134,0.006286297,0.007049397
scaffold_4663_c1_1_PF04773_FecR,0.000493718,0.000545551,0.000345287,0.000617948
scaffold_466573_c1_1_PF00210-Ferritin_like_domain,0,5.02E-05,0.000500387,0.000566256
scaffold_466677_c1_1_ExbB-family,0.000247586,0.000197585,0.000196961,0.000247653
scaffold_46709_c1_4_PF00210-Ferritin_like_domain,0,0.000216685,0.000220408,0.000206928
scaffold_46717_c1_1_PirA-family-siderophore-receptor,0.011012087,0.010495666,0.010513679,0.009907604
scaffold_46717_c1_2_HmuY-substrate-binding-protein,0.006329436,0.001401734,0.000265114,0.000475837
scaffold_46717_c1_3_LbtU-family-siderophore receptor,0.001079259,0.000186226,7.07E-05,0.000290474
scaffold_4677747_c1_1_PF00210-Ferritin_like_domain,0.000195807,0.002785946,0.00233972,0.002089177
scaffold_467813_c1_2_TonB-family,0.000100085,0.000511183,0.000166823,0.000142382
scaffold_468448_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000181821,0.000265328,0.000566765,0.000221709
scaffold_468712_c1_1_PF00210-Ferritin_like_domain,0.000143543,0.000488763,0.000217508,0.000255257
scaffold_469177_c1_1_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,8.69E-05,0.000237709,0.000180539,5.30E-05
scaffold_46921_c1_2_FbpB-FutB-family-iron-permease,0.00067124,0.000349491,1.18E-05,0.000166877
scaffold_46921_c1_3_FutA1-family-iron-binding-proteins,0.002913331,0.001659257,0.000190555,0.000670876
scaffold_469419_c1_2_ExbB-family,0.000114148,0.000187395,0,6.96E-05
scaffold_469986_c1_2_ExbB-family,6.19E-05,0.000138309,0.000126618,0.000148592
scaffold_47066_c1_2_FbpC-family-ATPase,0.000324681,0.000272435,0.000371096,0.00025734
scaffold_47066_c1_3_FbpA-family-iron-binding-protein,0.007155199,0.009750812,0.004054867,0.004815641
scaffold_47222_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,6.65E-05,5.66E-05,1.01E-05,0.000177434
scaffold_47271_c1_2_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,7.23E-05,7.38E-05,0,0.000107989
scaffold_47271_c1_3_YfeB-family-membrane-proteins,0.000123037,0.000226925,3.73E-05,0.000189619
scaffold_47271_c1_4_YfeA-family-iron-binding-proteins,0.000271551,0.000195981,0.00038643,0.000226747
scaffold_47389_c1_2_FeoB-family-iron-transporter,0.000227276,8.29E-05,5.90E-05,0.000184757
scaffold_474331_c1_1_PF01475-Iron_dependent_repressor-fur_family,5.35E-05,0.000443839,0.000243098,0.000570574
scaffold_474687_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000493074,0.000629592,0.001036667,0.001052176
scaffold_475261_c1_1_FpvE-family-permease,0.000282008,0.00018952,0.000485798,0.000158363
scaffold_475261_c1_2_FpvD-family-siderophore-transport,0.00030437,0.000122729,0.000145644,0.000376026
scaffold_4753984_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000210807,3.36E-05,0.000239574,0.000140576
scaffold_47567_c1_1_PirA-family-siderophore-receptor,0.002150974,0.000203949,1.45E-05,3.41E-05
scaffold_47567_c1_3_ExbB-family,0.000396701,0.000253268,1.50E-05,7.05E-05
scaffold_4760_c1_4_HatD-family-substrate-binding-protein,0.000172198,0.000219875,0.000276278,0.000313418
scaffold_4760_c1_5_FpvE-family-permease,0.000196563,0.000306761,0.000208494,0.000198073
scaffold_4766_c1_7_PF01475-Iron_dependent_repressor-fur_family,0.001018199,0.001981117,0.002027758,0.002612466
scaffold_477542_c1_3_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.00039025,0.000770099,0.00075799,0.000851686
scaffold_4787_c1_2_ExbD-family,8.17E-05,0.000939083,0.000371475,0.00054493
scaffold_4787_c1_3_ExbD-family,0.000143005,0.000808655,0.000687229,0.000653916
scaffold_4787_c1_4_ExbB-family,0.00019835,0.000358796,0.001142116,0.000511441
scaffold_479540_c1_1_ExbB-family,4.24E-05,0.000216805,0.000102914,0.000256647
scaffold_480_c1_7_YfeB-family-membrane-proteins,0.000270366,0.000707706,0.000700555,0.000519243
scaffold_480_c1_8_YfeA-family-iron-binding-proteins,8.98E-05,0.001261128,0.001010205,0.0007185
scaffold_48026_c1_3_PF04773_FecR,0.000104714,7.29E-05,0.000121167,0.000192979
scaffold_4805_c1_8_PF00210-Ferritin_like_domain,4.57E-05,0.000175217,0.005842903,0.007491381
scaffold_480544_c1_1_PF00210-Ferritin_like_domain,4.23E-05,0.000215965,0.000749645,0.000496266
scaffold_4808295_c1_1_PF01475-Iron_dependent_repressor-fur_family,0,7.31E-05,0.00020826,0.000183302
scaffold_4809593_c1_1_PF00210-Ferritin_like_domain,0.002727318,0.005936719,0.004132658,0.004877589
scaffold_4824931_c1_1_PF00210-Ferritin_like_domain,0.000484857,0.001326641,0.004124786,0.003325629
scaffold_48466_c1_1_PF00210-Ferritin_like_domain,8.46E-05,5.40E-05,0.000672758,0.000902302
scaffold_48542_c1_4_PF04773_FecR,0.000326625,0.000278039,0.000296957,0.00039496
scaffold_487386_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000361384,0.0002884,0.000349094,0.000313284
scaffold_488062_c1_1_FbpB-family-iron-permease,0.000627716,0.000884427,0.00059038,0.000461893
scaffold_488062_c1_2_FbpC-family-ATPase,0.000595936,0.00062117,0.001437446,0.001336554
scaffold_4884575_c1_1_ExbB-family,0.001612023,0.001531792,0.002863037,0.001919951
scaffold_490290_c1_2_PF04773_FecR,3.58E-05,0.000106566,5.42E-05,0.000178094
scaffold_4905711_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000351912,0.000224673,0.000186636,0.000281606
scaffold_490907_c1_1_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000109641,0,0.000215978,0.000331449
scaffold_4912970_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000159259,0.000135569,0.000289588,0.000169923
scaffold_492_c1_12_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.002262027,0.003034561,0.001731161,0.00152752
scaffold_492278_c1_1_PF00210-Ferritin_like_domain,0.00045173,0.00023072,0.000143745,0.000144593
scaffold_493_c1_8_PF01475-Iron_dependent_repressor-fur_family,0.000445755,0.000659041,0.001663728,0.001526929
scaffold_493108_c1_2_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000115181,0,0.000119679,7.02E-05
scaffold_4934935_c1_1_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000474316,0.00020188,0.000503106,0.000815341
scaffold_49367_c1_4_PF01475-Iron_dependent_repressor-fur_family,0,0.000204849,0.000583434,0.000228229
scaffold_49465_c1_1_PF04773_FecR,5.45E-05,0.000104343,0.000160972,9.20E-05
scaffold_4950217_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000530865,0.000474492,0.000844631,0.000396486
scaffold_495719_c1_1_FeoB-family-iron-transporter,0.00079614,0.001044043,0,0
scaffold_49592_c1_4_PF01475-Iron_dependent_repressor-fur_family,0.000537781,0.000196193,0.000139695,0.000437172
scaffold_49693_c1_2_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000298884,0.00031803,0.001298296,0.000974404
scaffold_50_c1_34_FbpC-family-ATPase,7.17E-05,0.000183114,0.000111756,0.000218586
scaffold_50_c1_35_FbpB-family-iron-permease,5.29E-05,9.83E-05,0.000201166,9.75E-05
scaffold_50_c1_36_FbpA-family-iron-binding-protein,0.0002666,0.000476579,0.001590043,0.001149179
scaffold_500821_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.001987912,0.001919207,0.003504494,0.003414313
scaffold_5013382_c1_1_PF04773_FecR,0.000347599,0.000102424,0.000534815,0.000171172
scaffold_501456_c1_3_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,9.14E-05,0.000349993,0.000149523,0.00019497
scaffold_5027381_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.003101656,0.00341415,0.003014409,0.003337856
scaffold_5030_c1_1_LbtU-family-siderophore receptor,0.020975183,0.026215222,0.011336468,0.016351701
scaffold_5030_c1_6_PirA-family-siderophore-receptor,0.000315326,0.001279327,0.000522507,0.000488379
scaffold_5030_c1_7_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.001076381,0.00174586,0.001296002,0.002700411
scaffold_50342_c1_6_PF01475-Iron_dependent_repressor-fur_family,0.000285719,0.000862317,0.000425073,0.000692839
scaffold_5036_c1_3_FutA2-family-iron-binding-proteins,0.00396798,0.002185056,0.000379232,0.00077598
scaffold_5036_c1_4_FbpB-FutB-family-iron-permease,0.000437465,0.000410211,0.000105647,0.000189619
scaffold_504789_c1_1_PF01475-Iron_dependent_repressor-fur_family,9.03E-05,0.0005768,0.000328559,0.000289185
scaffold_5054777_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000270478,0.000537235,0.00032788,3.21E-05
scaffold_506011_c1_2_YfeA-family-iron-binding-proteins,0.000852842,0.000725979,0.00075384,0.000707734
scaffold_50625_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000571438,0.000397992,0.000306997,0.000138568
scaffold_5064113_c1_1_PF00210-Ferritin_like_domain,0.000350174,0.000206366,0.000269388,0.00054606
scaffold_5067_c1_5_ExbD-family,7.42E-05,0.000221107,0.000562266,0.000369514
scaffold_5067_c1_6_ExbB-family,1.86E-05,0.00018952,0.00075906,0.000534476
scaffold_5077_c1_4_ExbB-family,0.001563169,0.003550716,0.001750302,0.002405187
scaffold_5077_c1_5_ExbD-family,0.000566969,0.001472857,0.000533246,0.000584071
scaffold_5077_c1_6_ExbD-family,0.000516537,0.000738698,0.000281772,0.000793616
scaffold_508332_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000228866,0.000259762,0.000231198,8.14E-05
scaffold_509444_c1_3_ExbB-family,4.20E-05,0.000250021,7.63E-05,0
scaffold_5103138_c1_1_PF00210-Ferritin_like_domain,0.00087978,0.001984612,0.001466427,0.001439318
scaffold_5120362_c1_1_PF00210-Ferritin_like_domain,0,0.001090153,0.00106371,0.00077598
scaffold_512182_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000124226,0.00025956,0.000492839,0.000494025
scaffold_5122476_c1_1_PF00210-Ferritin_like_domain,0.001594432,0.007286321,0.002848355,0.004058973
scaffold_5129217_c1_1_PF00210-Ferritin_like_domain,0.002686612,0.005890683,0.00658758,0.004864353
scaffold_513004_c1_1_PF04773_FecR,6.41E-05,8.18E-05,0.00013108,0.000145283
scaffold_513133_c1_2_PF00210-Ferritin_like_domain,0.000207796,0.000530656,0.000188922,0.000166281
scaffold_51340_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000187686,0.000299564,0.000298618,0.000425537
scaffold_515_c1_20_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000210104,0.000515916,0.000279184,0.000413856
scaffold_51501_c1_4_ExbB-family,0.000530982,0.000842358,0.000468124,0.000686708
scaffold_51501_c1_5_ExbD-family,0.000246537,3.93E-05,0.000308198,0.000263044
scaffold_515670_c1_2_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000300757,0.000279293,0.000174007,0.000102103
scaffold_51743_c1_2_FbpA-family-iron-binding-protein,0.007495486,0.009489545,0.00402904,0.005486157
scaffold_51743_c1_3_FbpC-family-ATPase,0.000353541,0.000128979,0.000257143,0.00030177
scaffold_517464_c1_2_YfeA-family-iron-binding-proteins,0.000578522,0.000407038,0.000686987,0.000491286
scaffold_51752_c1_1_PF04773_FecR,0.000320253,0.000672743,0.000413266,0.000661347
scaffold_5176_c1_10_HatD-family-substrate-binding-protein,9.83E-05,0.000156866,0.000156371,5.24E-05
scaffold_5176_c1_12_PirA-family-siderophore-receptor,0.000780111,0.001192184,0.000921471,0.001015852
scaffold_5176525_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000257699,0.000438732,0.000130162,0.000244403
scaffold_5182996_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000410123,0.000488763,9.94E-05,0.000408411
scaffold_5183903_c1_1_PF01475-Iron_dependent_repressor-fur_family,2.80E-05,0.000178586,0.00015259,0.000149227
scaffold_518571_c1_1_PF04773_FecR,5.85E-05,0.000186726,0,4.16E-05
scaffold_519584_c1_1_PF04773_FecR,9.98E-05,0.000185267,0,0.000116107
scaffold_52003_c1_3_ExbB-family,0.000231619,0.000167591,0.000154426,0.000140039
scaffold_5216101_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000255686,0.000326478,0.000206633,0.00018187
scaffold_521883_c1_2_Sid_PvdS_regulator_Paeruginosa_PA2426_180620,0.000112467,0.000119671,8.52E-05,0.000179995
scaffold_5223_c1_2_ViuB-family-siderophore-utilization,0.001123986,0.00037146,7.21E-05,0.00011287
scaffold_5223_c1_3_PvuD-family-ATP-binding-protein,0.001847803,0.000730492,3.59E-05,7.02E-06
scaffold_522349_c1_2_ExbB-family,0.000343353,0.000139497,0.000269598,0.000333039
scaffold_522352_c1_2_ExbB-family,0.000595885,0.00033166,0.000208369,0.000603178
scaffold_5233012_c1_1_PF04773_FecR,0.000212125,0.000270856,8.27E-05,0.000355658
scaffold_52334_c1_1_FbpB-family-iron-permease,0.000155213,0.000217062,0.000188154,0.000276009
scaffold_52334_c1_2_FbpC-family-ATPase,0.000199256,0.000216261,6.34E-05,0.000414565
scaffold_52368_c1_2_PF01475-Iron_dependent_repressor-fur_family,0.000158105,0.000672934,0.000598936,0.000196807
scaffold_52420_c1_2_ExbD-family,0.00022378,0,0.000127159,0.000149227
scaffold_52420_c1_3_ExbD-family,0.000515805,0.000263446,0.000375163,0.000247653
scaffold_52420_c1_4_ExbB-family,0.000481418,0.000439077,0.000211029,0.00027517
scaffold_5243192_c1_1_PF00210-Ferritin_like_domain,0.000220389,0.00017588,0.00062616,0.000382111
scaffold_526829_c1_1_FutA1-family-iron-binding-proteins,0.000839175,0.000317487,0.000197802,0.000132646
scaffold_526829_c1_2_FbpB-FutB-family-iron-permease,0.000100701,0.000142869,0.0001119,7.16E-05
scaffold_5286345_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000677977,0.001141136,0.000896577,0.000723371
scaffold_52866_c1_3_PF00210-Ferritin_like_domain,9.38E-05,0.000119826,0.002303624,0.001376739
scaffold_52910_c1_6_PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain,0.000365303,0.000381636,0.001102042,0.000637792
scaffold_529311_c1_1_PF04773_FecR,7.35E-05,4.69E-05,3.34E-05,3.92E-05
scaffold_53093_c1_4_PF04773_FecR,0.000191391,3.82E-05,0.000168569,4.47E-05
scaffold_530959_c1_1_PF00210-Ferritin_like_domain,0.001383084,0.001607277,0.001483518,0.00150885
scaffold_53306_c1_1_PF00210-Ferritin_like_domain,0.003207408,0.005843183,0.000204311,0.000174378
scaffold_53306_c1_2_FeoB-family-iron-transporter,0.001379946,0.001701514,0.00012923,7.58E-05
scaffold_53306_c1_3_FeoA-family-iron-transporter,0.000118258,0.0002265,8.06E-05,9.46E-05
scaffold_533157_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000671696,0.000473197,0.000989732,0.00153219
scaffold_53366_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000377111,0.000997438,0.001175512,0.00106338
scaffold_53377_c1_5_ExbB-family,8.66E-05,6.32E-05,0.00035985,0.000382711
scaffold_53502_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000719067,0.001049321,0.00070979,0.000482248
scaffold_5351248_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000749492,0.000248112,0.000706653,0.000621969
scaffold_5361_c1_9_PF04773_FecR,7.29E-05,0,8.53E-05,0.00027793
scaffold_536347_c1_1_Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623,0.000110942,0.000330536,8.97E-05,0.000170979
scaffold_5371188_c1_1_PF00210-Ferritin_like_domain,0.000167835,7.14E-05,0,0.000477526
scaffold_5389_c1_1_ExbB-family,0.000178841,0.00043134,0.000162596,0.000169613
scaffold_5389_c1_3_ExbD-family,0.001935808,0.002656582,0.00531283,0.003088478
scaffold_5389_c1_4_ExbD-family,0.001204565,0.002234561,0.00320281,0.002182444
scaffold_5398421_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.001426597,0.002250187,0.000737521,0.001641496
scaffold_54_c1_18_YfeA-family-iron-binding-proteins,0.00058969,0.000533346,0.000446774,0.000760251
scaffold_54_c1_19_YfeB-family-membrane-proteins,0.001024345,0.001242558,0.000616988,0.000819697
scaffold_5410_c1_17_PF04773_FecR,9.37E-05,7.18E-05,0.000110772,0.000119997
scaffold_54116_c1_1_PF01475-Iron_dependent_repressor-fur_family,0,0.000208351,8.48E-05,0.000397939
scaffold_542356_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000149442,0.000667864,0.000475539,0.000504919
scaffold_5426919_c1_1_PF01475-Iron_dependent_repressor-fur_family,6.99E-05,0.000401819,0.000381476,0.000261147
scaffold_543738_c1_1_PF04773_FecR,4.14E-05,0,1.51E-05,0
scaffold_543947_c1_1_PF01475-Iron_dependent_repressor-fur_family,0.000457732,0.000714345,0.000809192,0.000108529
scaffold_545844_c1_2_PF01325-Iron_dependent_repressor-dtxR_family_N,0.000299199,0.000382039,0.000334798,9.82E-05
