Gene,2.5nM_DFB_A,2.5nM_DFB_B,2.5nM_Fe_A,2.5nM_Fe_B
Ga0401699_0196643_1148_1990_Integrin_alpha_beta-propellor_repeats.,57.7262501,55.00828488,4.291817861,2.579753933
Ga0401699_0196899_258_1811_carbohydrate_binding,11.03590075,8.62875057,0,1.719835955
Ga0401699_0197148_106_2094_negative_regulation_of_IRE1-mediated_unfolded_protein_response,57.7262501,56.0868787,9.2989387,7.739261798
Ga0401699_0198124_997_2088_Chlorophyll_A-B_binding_protein,5.942408098,12.94312585,0,0
Ga0401699_0198612_991_2109_Kelch,16.97830885,8.62875057,0.715302977,0
Ga0401699_0200435_588_1271_Ribosomal_protein_S2,6.791323541,3.235781464,52.21711731,61.91409439
Ga0401699_0200808_37_2040_sterol_14-demethylase_activity,2.546746328,8.62875057,0,0
Ga0401699_0200875_124_2100_photosynthetic_electron_transport_in_photosystem_II,15.28047797,12.94312585,2.145908931,0.859917978
Ga0401699_0200920_71_1921_proton-transporting_ATPase_activity__rotational_mechanism,12.73373164,11.86453203,0.715302977,0.859917978
Ga0401699_0201847_308_1999_,152.8047797,59.32266017,2.145908931,0
Ga0401699_0201900_1302_1724_Hsp20/alpha_crystallin_family,826.8436411,647.1562927,373.3881539,222.7187562
Ga0401699_0201969_71_2095_Uncharacterized_protein_family_UPF0016,15.28047797,16.17890732,0,0
Ga0401699_0202150_1446_1799_Proton-conducting_membrane_transporter,0.848915443,6.471562927,0.715302977,0.859917978
Ga0401699_0202458_465_902_photosynthesis,9.338069869,36.67218992,58.65484411,30.95704719
Ga0401699_0202844_24_2027_Belongs_to_the_heat_shock_protein_70_family,66.21540452,56.0868787,0.715302977,0.859917978
Ga0401699_0203017_1_2001_,106.1144303,70.10859838,9.2989387,10.31901573
Ga0401699_0203228_2_2089_,134.1286399,154.2389164,15.73666549,36.97647304
Ga0401699_0204261_1_2073_ATP_binding,19.52505518,26.96484553,72.24560067,182.3026112
Ga0401699_0204623_70_2061_Spondin_N,11.8848162,9.707344391,0,0
Ga0401699_0204942_206_1468_Tubulin_is_the_major_constituent_of_microtubules._It_binds_two_moles_of_GTP__one_at_an_exchangeable_site_on_the_beta_chain_and_one_at_a_non-exchangeable_site_on_the,5.093492656,53.92969106,57.22423815,595.9231585
Ga0401699_0205981_1608_1910_Ycf66_protein_N-terminus,10.18698531,35.5935961,130.1851418,130.7075326
Ga0401699_0205981_700_1182_Component_of_the_cytochrome_b6-f_complex__which_mediates_electron_transfer_between_photosystem_II_PSII_and_photosystem_I_PSI__cyclic_electron_flow_around_PSI__and_state_transitions,14.43156252,46.37953431,63.66196494,71.37319214
Ga0401699_0206216_3_2072_negative_regulation_of_phosphatase_activity,28.86312505,35.5935961,3.576514884,3.43967191
Ga0401699_0208328_18_1991_,21.22288607,10.78593821,0,0
Ga0401699_0208858_2_2050_scavenger_receptor_activity,24.61854784,32.35781464,6.437726792,5.159507865
Ga0401699_0208945_1_2001_GTPase_activator_activity,5.942408098,14.02171968,0,0
Ga0401699_0209858_51_1688_CBD_II,22.07180151,19.41468878,1.430605954,0
Ga0401699_0209868_29_2059_,24.61854784,14.02171968,0,0
Ga0401699_0212568_117_1271_Component_of_the_ubiquinol-cytochrome_c_reductase_complex_complex_III_or_cytochrome_b-c1_complex_that_is_part_of_the_mitochondrial_respiratory_chain._The_b-c1_complex_mediates_electron_transfer_from_ubiquinol_to_cytochrome_c._Contributes_to_the_generation_of_a_proton_gradient_across_the_mitochondrial_membrane_that_is_then_used_for_ATP_synthesis,42.44577213,35.5935961,10.72954465,8.599179776
Ga0401699_0213244_1_2046_zinc_ion_binding,39.8990258,28.04343935,0,0
Ga0401699_0213786_788_994_Photosynthetic_reaction_centre_protein,964.3679428,824.0456794,2438.467848,3251.349873
Ga0401699_0213999_51_1736_protein_serine/threonine_kinase_activity,0,0,0,0
Ga0401699_0215806_215_1696_regulation_of_response_to_stimulus,98.47419134,70.10859838,2.861211908,3.43967191
Ga0401699_0216831_3_1853_Belongs_to_the_peptidase_C1_family,464.3567471,506.939096,299.7119473,324.1890775
Ga0401699_0217676_382_1938_Domain_of_unknown_function_DUF1899,4.244577213,10.78593821,0,0
Ga0401699_0217883_1_1962_EF-hand__calcium_binding_motif,207.135368,121.8811018,15.02136251,27.51737528
Ga0401699_0218186_14_1855_transporter_of_a_GTP-driven_Fe2__uptake_system,88.28720603,93.83766245,2.145908931,4.299589888
Ga0401699_0218348_374_1891_,39.05011036,35.5935961,52.21711731,73.09302809
Ga0401699_0218494_1683_2024_Belongs_to_the_OprB_family,77.25130528,56.0868787,4.291817861,2.579753933
Ga0401699_0219492_1103_1930_structural_constituent_of_ribosome,11.8848162,9.707344391,99.42711379,128.1277787
Ga0401699_0219492_786_1064_structural_constituent_of_ribosome,5.942408098,5.392969106,60.80075304,55.03475057
Ga0401699_0219749_32_1690_,13.58264708,16.17890732,0,0
Ga0401699_0220390_389_1783_transferase_activity__transferring_glycosyl_groups,78.10022072,42.06515903,0,2.579753933
Ga0401699_0221009_3_2006_Belongs_to_the_heat_shock_protein_70_family,21.22288607,8.62875057,0,0
Ga0401699_0221309_88_1785_regulation_of_canonical_Wnt_signaling_pathway_involved_in_osteoblast_differentiation,1.697830885,6.471562927,0,0
Ga0401699_0222273_54_473_ribulose-bisphosphate_carboxylase_activity,463.5078317,526.3537848,497.8508719,677.6153663
Ga0401699_0223086_222_878_,47.53926479,31.27922082,0,0
Ga0401699_0223234_222_1988_Asparaginase__N-terminal,270.8040262,173.6536052,4.291817861,2.579753933
Ga0401699_0223463_3_1781_,62.81974275,28.04343935,2.145908931,2.579753933
Ga0401699_0225165_511_1806_Insulinase_Peptidase_family_M16,3.39566177,4.314375285,0,0
Ga0401699_0225864_361_1839_Core_subunit_of_the_mitochondrial_membrane_respiratory_chain_NADH_dehydrogenase_Complex_I_that_is_believed_to_belong_to_the_minimal_assembly_required_for_catalysis._Complex_I_functions_in_the_transfer_of_electrons_from_NADH_to_the_respiratory_chain._The_immediate_electron_acceptor_for_the_enzyme_is_believed_to_be_ubiquinone_By_similarity,96.77636046,166.1034485,2.145908931,8.599179776
Ga0401699_0226677_22_1728_,15.28047797,15.1003135,5.722423815,3.43967191
Ga0401699_0227106_188_1963_,32.25878682,17.25750114,0,0.859917978
Ga0401699_0227733_861_1973_Produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane._The_alpha_chain_is_a_regulatory_subunit,95.07852957,84.13031806,120.8862031,144.4662202
Ga0401699_0228013_985_1692_Aldehyde_dehydrogenase_family_7_member_A1._Source_PGD,186.7613974,196.3040755,104.4342346,79.97237192
Ga0401699_0228244_32_1135_Photosystem_II_protein,496.6155339,571.6547253,24.32030121,17.19835955
Ga0401699_0229012_1437_1562_Cytochrome_C_oxidase__subunit,146.8623716,281.5129873,42.20287564,37.83639101
Ga0401699_0229012_52_453_LAGLIDADG_endonuclease,33.9566177,33.43640846,13.59075656,9.459097753
Ga0401699_0229012_672_968_Cytochrome_C_and_Quinol_oxidase_polypeptide_I,339.566177,661.1780124,75.82211555,40.41614495
Ga0401699_0230119_166_1221_photosynthetic_electron_transport_in_photosystem_II,431.2490449,563.0259747,318.3098247,231.317936
Ga0401699_0230826_220_1878_PFAM_Peptidase_S10__serine_carboxypeptidase,2.546746328,4.314375285,0,0
Ga0401699_0230942_394_1974_response_to_antibiotic,7.640238984,11.86453203,1071.523859,140.1666303
Ga0401699_0231055_325_1941_cellulose_1_4-beta-cellobiosidase_activity,28.01420961,24.80765789,2.861211908,2.579753933
Ga0401699_0231316_439_1974_Belongs_to_the_OprB_family,4.244577213,9.707344391,73.67620662,134.1472045
Ga0401699_0231424_33_1973_Belongs_to_the_OprB_family,179.1211584,227.5832963,19.31318038,12.89876966
Ga0401699_0231486_125_1972_,164.6895959,42.06515903,0.715302977,1.719835955
Ga0401699_0233575_6_803_Fructose-bisphosphate_aldolase_class-I,567.0755157,496.1531578,7.868332746,12.89876966
Ga0401699_0233643_55_1863_sulfuric_ester_hydrolase_activity,0.848915443,1.078593821,0,0
Ga0401699_0234552_1_1596_One_of_the_components_of_the_core_complex_of_photosystem_II_PSII._It_binds_chlorophyll_and_helps_catalyze_the_primary_light-induced_photochemical_processes_of_PSII._PSII_is_a_light-_driven_water_plastoquinone_oxidoreductase__using_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation,67.91323541,144.531572,187.4093799,166.8240877
Ga0401699_0234552_1778_1909_photosynthesis,54.33058833,86.2875057,130.9004448,152.205482
Ga0401699_0234604_858_1961_Belongs_to_the_CTL_choline_transporter-like_family,136.6753863,163.9462608,115.1637793,104.9099933
Ga0401699_0234731_1144_1935_Belongs_to_the_OprB_family,28.86312505,14.02171968,0.715302977,0.859917978
Ga0401699_0234822_13_1389_Belongs_to_the_OprB_family,410.0261588,554.3972241,78.68332746,51.59507865
Ga0401699_0235171_801_1493_Binds_directly_to_23S_rRNA._Might_be_involved_in_E_site_tRNA_release,14.43156252,14.02171968,55.7936322,51.59507865
Ga0401699_0235512_38_1957_,21.22288607,7.550156749,0,0
Ga0401699_0235750_2_1957_Domain_of_unknown_function_DUF305,311.5519674,145.6101659,14.30605954,21.49794944
Ga0401699_0236521_1399_1956_PsaA_and_PsaB_bind_P700__the_primary_electron_donor_of_photosystem_I_PSI__as_well_as_the_electron_acceptors_A0__A1_and_FX._PSI_is_a_plastocyanin_cytochrome_c6-ferredoxin_oxidoreductase__converting_photonic_excitation_into_a_charge_separation__which_transfers_an_electron_from_the_donor_P700_chlorophyll_pair_to_the_spectroscopically_characterized_acceptors_A0__A1__FX__FA_and_FB_in_turn._Oxidized_P700_is_reduced_on_the_lumenal_side_of_the_thylakoid_membrane_by_plastocyanin_or_cytochrome_c6,320.8900373,549.004255,892.6981152,1055.979276
Ga0401699_0236732_58_1455_regulation_of_response_to_stimulus,162.1428495,146.6887597,25.75090717,36.97647304
Ga0401699_0237825_100_1542_Domain_of_unknown_function_DUF4856,22.07180151,8.62875057,0,0
Ga0401699_0238176_3_1913_ATP_binding,39.05011036,23.72906407,1.430605954,1.719835955
Ga0401699_0239177_1_1944_,6.791323541,11.86453203,16.45196847,16.33844157
Ga0401699_0239416_170_1918_DNA-directed_5'-3'_RNA_polymerase_activity,14.43156252,18.33609496,0,0.859917978
Ga0401699_0240132_1_894_,121.3949083,69.03000456,33.61923991,29.23721124
Ga0401699_0240871_19_228_RuBisCO_catalyzes_two_reactions_the_carboxylation_of_D-_ribulose_1_5-bisphosphate__the_primary_event_in_carbon_dioxide_fixation__as_well_as_the_oxidative_fragmentation_of_the_pentose_substrate._Both_reactions_occur_simultaneously_and_in_competition_at_the_same_active_site,82.34479793,66.87281692,205.2919544,170.2637596
Ga0401699_0240881_5_1255_Belongs_to_the_OprB_family,381.1630337,531.7467539,19.31318038,23.21778539
Ga0401699_0241266_1_1368_Belongs_to_the_OprB_family,28.01420961,66.87281692,95.8505989,124.6881067
Ga0401699_0242130_53_1933_,61.12191187,7.550156749,0,0
Ga0401699_0242681_459_1346_regulation_of_response_to_stimulus,71.30889718,45.30094049,25.03560419,12.89876966
Ga0401699_0242820_215_334_photosynthesis,21.22288607,11.86453203,52.93242029,49.01532472
Ga0401699_0242820_399_1814_Uncharacterised_protein_family,16.12939341,16.17890732,57.22423815,82.55212585
Ga0401699_0243047_2_1696_,24.61854784,26.96484553,0,0
Ga0401699_0243386_121_1605_transporter,28.86312505,51.77250342,538.6231416,460.056118
Ga0401699_0243876_53_1927_,62.81974275,15.1003135,0,0
Ga0401699_0244122_145_1536_phosphotransferase_activity__nitrogenous_group_as_acceptor,35.65444859,35.5935961,5.722423815,0.859917978
Ga0401699_0244755_1_1926_,189.3081437,115.4095389,5.007120838,0.859917978
Ga0401699_0245865_132_1583_Silicon_transporter,24.61854784,15.1003135,1.430605954,2.579753933
Ga0401699_0245990_396_1430_Photosystem_II_protein,246.1854784,225.4261086,25.03560419,27.51737528
Ga0401699_0246766_3_1916_,31.40987138,20.4932826,2.861211908,0
Ga0401699_0248687_68_1372_,76.40238984,59.32266017,0,1.719835955
Ga0401699_0251227_61_1869_TonB_dependent_receptor,106.1144303,83.05172424,2.145908931,2.579753933
Ga0401699_0253352_3_1850_Chitin-binding_domain_type_2,112.0568384,43.14375285,0.715302977,0
Ga0401699_0253392_56_1801_Source_PGD,302.2138976,244.8407974,32.90393694,16.33844157
Ga0401699_0255821_75_1583_calcium-_and_calmodulin-responsive_adenylate_cyclase_activity,28.86312505,26.96484553,0.715302977,0
Ga0401699_0256068_144_1844_assists_the_folding_of_proteins_upon_ATP_hydrolysis,3.39566177,5.392969106,0.715302977,0
Ga0401699_0256713_85_1872_secretion_of_lysosomal_enzymes,8.489154426,8.62875057,0,0
Ga0401699_0257129_284_775_Low-potential_cytochrome_c_that_plays_a_role_in_the_oxygen-evolving_complex_of_photosystem_II,28.01420961,43.14375285,144.4912013,85.99179776
Ga0401699_0257129_979_1407_photosynthesis,30.56095593,28.04343935,80.82923639,56.75458652
Ga0401699_0258192_195_1769_,9.338069869,3.235781464,0,0
Ga0401699_0258489_249_1298_Chlorophyllase_enzyme,29.71204049,5.392969106,0.715302977,2.579753933
Ga0401699_0258908_125_1810_Silicon_transporter,11.8848162,6.471562927,128.7545358,181.4426933
Ga0401699_0259492_137_1315_60S_ribosomal_protein_L3._Source_PGD,32.25878682,31.27922082,6.437726792,5.159507865
Ga0401699_0259826_77_1756_unfolded_protein_binding,13.58264708,9.707344391,0,0
Ga0401699_0260260_32_751_amino_acid,44.99251846,33.43640846,0.715302977,0
Ga0401699_0260734_39_1523_sphingolipid_metabolic_process,33.9566177,42.06515903,2.861211908,3.43967191
Ga0401699_0260824_143_1705_T-complex_protein_1_subunit_gamma,4.244577213,5.392969106,0,0
Ga0401699_0261130_196_1854_,0,3.235781464,0,0
Ga0401699_0262347_236_1657_One_of_the_components_of_the_core_complex_of_photosystem_II_PSII._It_binds_chlorophyll_and_helps_catalyze_the_primary_light-induced_photochemical_processes_of_PSII._PSII_is_a_light-_driven_water_plastoquinone_oxidoreductase__using_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation,162.991765,238.3692345,746.0610049,573.565291
Ga0401699_0263203_2_1825_,31.40987138,32.35781464,2.861211908,2.579753933
Ga0401699_0263450_1_1329_Belongs_to_the_OprB_family,347.206416,244.8407974,14.30605954,14.61860562
Ga0401699_0263479_94_1746_tripeptidyl-peptidase_activity,21.22288607,10.78593821,0,0
Ga0401699_0263995_43_1218_,71.30889718,30.20062699,0,0
Ga0401699_0264609_489_1859_Belongs_to_the_OprB_family,16.12939341,23.72906407,178.8257442,264.8547371
Ga0401699_0265148_6_1856_Chitin-binding_domain_type_2,90.83395236,33.43640846,0,0
Ga0401699_0266362_76_1608_Belongs_to_the_peptidase_S10_family,4.244577213,4.314375285,0,0
Ga0401699_0268268_54_1691_proton-transporting_ATP_synthase_activity__rotational_mechanism,4.244577213,11.86453203,0.715302977,2.579753933
Ga0401699_0269594_2_1540_heat_shock,22.92071695,28.04343935,144.4912013,197.7811348
Ga0401699_0270380_589_1698_,39.05011036,40.98656521,2.861211908,2.579753933
Ga0401699_0272042_111_1397_Belongs_to_the_OprB_family,2138.418,1535.917601,95.8505989,126.4079427
Ga0401699_0273092_1421_1669_F1F0_ATP_synthase_produces_ATP_from_ADP_in_the_presence_of_a_proton_or_sodium_gradient._F-type_ATPases_consist_of_two_structural_domains__F1_containing_the_extramembraneous_catalytic_core_and_F0_containing_the_membrane_proton_channel__linked_together_by_a_central_stalk_and_a_peripheral_stalk._During_catalysis__ATP_synthesis_in_the_catalytic_domain_of_F1_is_coupled_via_a_rotary_mechanism_of_the_central_stalk_subunits_to_proton_translocation,49.23709567,119.7239142,71.53029769,100.6104034
Ga0401699_0273716_74_1675_Belongs_to_the_chaperonin_HSP60_family,0.848915443,2.157187642,50.07120838,60.19425843
Ga0401699_0274440_256_1770_Produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane._The_alpha_chain_is_a_regulatory_subunit,237.6963239,456.2451864,466.3775409,540.8884079
Ga0401699_0275299_24_536_Iron-storage_protein__whose_ferroxidase_center_binds_Fe2__ions__oxidizes_them_by_dioxygen_to_Fe3___and_participates_in_the_subsequent_Fe3__oxide_mineral_core_formation_within_the_central_cavity_of_the_protein_complex,20.37397062,18.33609496,39.34166373,46.43557079
Ga0401699_0276598_107_1822_regulation_of_canonical_Wnt_signaling_pathway_involved_in_osteoblast_differentiation,2.546746328,5.392969106,0,0
Ga0401699_0276648_222_1517_Thrombospondin_type_1_repeats,16.12939341,4.314375285,0,0
Ga0401699_0277406_268_1698_creatine_kinase_activity,22.92071695,30.20062699,2.145908931,0
Ga0401699_0279381_3_1814_Belongs_to_the_glycosyl_hydrolase_18_family,56.87733466,31.27922082,0.715302977,2.579753933
Ga0401699_0280366_263_1768_Cap1_CAP__adenylate_cyclase-associated_protein_1,10.18698531,15.1003135,0.715302977,2.579753933
Ga0401699_0280866_3_1598_,33.10770226,49.61531578,6.437726792,2.579753933
Ga0401699_0281168_1298_1780_,1255.54594,1103.401479,25.75090717,23.21778539
Ga0401699_0282293_3_1025_biological_adhesion,32.25878682,11.86453203,0,0
Ga0401699_0283255_3_1802_Domain_of_unknown_function_DUF305,153.6536951,65.7942231,0.715302977,3.43967191
Ga0401699_0283490_568_1764_Belongs_to_the_complex_I_49_kDa_subunit_family,39.05011036,28.04343935,0,0
Ga0401699_0283599_4_1800_Ca2_-binding_protein_EF-Hand_superfamily,0,0,0,0
Ga0401699_0283708_127_1080_One_of_the_components_of_the_core_complex_of_photosystem_II_PSII._It_binds_chlorophyll_and_helps_catalyze_the_primary_light-induced_photochemical_processes_of_PSII._PSII_is_a_light-_driven_water_plastoquinone_oxidoreductase__using_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation,155.351526,265.33408,146.6371103,68.79343821
Ga0401699_0283708_1284_1505_One_of_the_components_of_the_core_complex_of_photosystem_II_PSII._It_binds_chlorophyll_and_helps_catalyze_the_primary_light-induced_photochemical_processes_of_PSII._PSII_is_a_light-_driven_water_plastoquinone_oxidoreductase__using_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation,28.01420961,71.1871922,24.32030121,10.31901573
Ga0401699_0285104_46_1482_,28.01420961,31.27922082,2.861211908,0.859917978
Ga0401699_0285655_289_1758_Belongs_to_the_ClpA_ClpB_family,22.92071695,23.72906407,76.53741853,107.4897472
Ga0401699_0285699_151_1758_cysteine-type_peptidase_activity,15.28047797,19.41468878,0.715302977,0
Ga0401699_0286101_1_741_chlorophyll_binding,531.4210671,612.6412905,1477.81595,1910.737746
Ga0401699_0286645_318_1793_Outer_membrane_receptor_proteins_mostly_Fe_transport,34.80553315,59.32266017,37.1957548,33.53680113
Ga0401699_0287456_53_1732_3-beta-hydroxy-delta5-steroid_dehydrogenase_activity,6.791323541,6.471562927,0,0
Ga0401699_0287507_52_1617_unfolded_protein_binding._It_is_involved_in_the_biological_process_described_with_protein_folding,9.338069869,3.235781464,43.63348159,113.509173
Ga0401699_0287748_3_1790_PsaA_and_PsaB_bind_P700__the_primary_electron_donor_of_photosystem_I_PSI__as_well_as_the_electron_acceptors_A0__A1_and_FX._PSI_is_a_plastocyanin_cytochrome_c6-ferredoxin_oxidoreductase__converting_photonic_excitation_into_a_charge_separation__which_transfers_an_electron_from_the_donor_P700_chlorophyll_pair_to_the_spectroscopically_characterized_acceptors_A0__A1__FX__FA_and_FB_in_turn._Oxidized_P700_is_reduced_on_the_lumenal_side_of_the_thylakoid_membrane_by_plastocyanin_or_cytochrome_c6,472.8459015,757.1728625,1763.937141,1958.033235
